Ticker,Year,Borrowings,CFO,CWIP,Depreciation,EquityCapital,FCF,FixedAssets,Interest,Investments,NetProfit,OperatingProfit,OtherAssets,OtherLiabilities,PBT,Reserves,Sales,TotalAssets,TotalLiabilities
PETRONET,2017,2218,2068,49,369,750,1522,8423,210,3020,1723,2592,2422,3517,2378,7428,24616,13914,13914
PETRONET,2018,1453,2996,220,412,1500,2820,8030,163,4213,2110,3314,3282,4480,3088,8311,30599,15745,15745
PETRONET,2019,733,2141,348,411,1500,1979,7665,99,1154,2231,3294,6082,4285,3309,8731,38395,15249,15249
PETRONET,2020,3690,2863,5,776,1500,2822,11188,403,517,2703,3990,7157,4056,3116,9621,35452,18867,18867
PETRONET,2021,3653,3559,25,784,1500,3486,10313,336,1707,2939,4700,7044,3630,3958,10307,26023,19090,19090
PETRONET,2022,3438,3479,193,768,1500,3406,9557,317,1286,3438,5250,10329,4258,4559,12168,43169,21365,21365
PETRONET,2023,3345,2519,1126,189,1500,1461,8790,90,1368,619,943,11535,4210,823,13765,13874,22820,22820
PETRONET,2024,3008,4871,1552,194,1500,4030,8147,71,617,764,1104,15233,5131,992,15910,13793,25549,25549
PETRONET,2025,2657,4398,1642,206,1500,2941,8836,61,1712,1095,1512,15135,4790,1443,18378,12316,27324,27324
PETRONET,2026,2341,4750,2497,205,1500,2231,9048,62,742,1371,1861,15152,2814,1794,20785,9442,27440,27440
PETRONET,2023,,,,195,,,,75,,856,1215,,,1140,,12533,,
PETRONET,2024,,,,196,,,,65,,871,1202,,,1142,,13024,,
PETRONET,2025,,,,211,,,,61,,830,1117,,,1079,,11009,,
PFC,2015,,-21455,2,,1320,-21498,102,,528,,,228280,8705,,31091,,228912,228912
PFC,2016,,-13298,47,,1320,-13456,198,,2230,,,244745,10531,,34708,,247220,247220
PFC,2017,,1795,105,,2640,1614,296,,3145,,,255990,19700,,34205,,259537,259537
PFC,2018,,-57148,129,,2640,-57237,161,,5493,,,516749,41546,,37194,,522531,522531
PFC,2019,,-80252,199,,2640,-80351,196,,4604,,,623871,42260,,44481,,628869,628869
PFC,2020,,-42148,288,,2640,-42277,238,,4404,,,689590,48560,,46760,,694521,694521
PFC,2021,,-59143,336,,2640,-59234,341,,3499,,,771530,55257,,58127,,775707,775707
PFC,2022,,4904,53,,2640,4604,719,,3774,,,786454,58848,,69036,,791000,791000
PFC,2023,,-74717,22,,2640,-74840,782,,5973,,,889334,60796,,81518,,896112,896112
PFC,2024,,-97820,39,,3300,-98143,764,,10971,,,1027102,75770,,97847,,1038877,1038877
PFC,2025,,-92269,88,,3300,-93110,761,,12792,,,1164445,88590,,114438,,1178086,1178086
PFC,2026,,-4504,128,,3300,-4841,771,,15549,,,1228131,99214,,129561,,1244579,1244579
PFIZER,2006,0,123,2,13,30,120,65,0,0,106,127,579,240,163,376,664,646,646
PFIZER,2007,0,17,10,10,30,283,60,0,0,340,-139,797,218,451,620,676,867,867
PFIZER,2008,0,238,32,11,30,213,51,0,0,300,-82,1014,197,419,871,678,1098,1098
PGEL,2023,,,,11,,,,10,,19,42,,,26,,532,,
PGEL,2024,,,,16,,,,22,,40,85,,,54,,968,,
PGEL,2025,,,,22,,,,25,,62,117,,,79,,1412,,
PGEL,2023,,,,11,,,,14,,34,66,,,42,,678,,
PGEL,2024,,,,15,,,,18,,84,131,,,101,,1321,,
PGEL,2025,,,,21,,,,34,,67,121,,,85,,1504,,
PGEL,2011,68,23,17,2,11,-27,62,6,0,18,28,80,46,23,35,424,160,160
PGEL,2012,78,-23,21,5,16,-91,122,11,30,-9,3,115,62,-9,131,222,288,288
PGEL,2013,80,,22,9,16,,123,11,26,-5,5,117,65,-9,126,303,288,288
PGEL,2021,185,57,6,18,20,15,273,18,0,12,50,301,203,15,173,703,580,580
PGEL,2022,399,-79,5,22,21,-230,441,23,1,37,89,623,358,49,291,1112,1069,1069
PGEL,2023,577,46,2,10,23,-108,578,18,2,40,76,927,536,49,373,828,1509,1509
PGEL,2024,435,188,65,14,26,-37,783,16,6,70,116,1456,837,91,1012,1077,2310,2310
PGEL,2025,384,-77,76,19,28,-564,1136,33,8,145,212,3902,1910,180,2800,1910,5123,5123
PGEL,2026,597,66,312,24,29,-717,1540,26,11,65,119,4083,2302,82,3020,1717,5947,5947
PGEL,2023,,,,11,,,,12,,12,38,,,18,,460,,
PGEL,2024,,,,15,,,,15,,19,56,,,30,,671,,
PGEL,2025,,,,22,,,,17,,3,30,,,6,,655,,
PHOENIXLTD,2023,,,,66,,,,104,,345,552,,,416,,986,,
PHOENIXLTD,2024,,,,81,,,,103,,353,553,,,415,,975,,
PHOENIXLTD,2025,,,,86,,,,102,,366,656,,,490,,1121,,
PHOENIXLTD,2023,,,,63,,,,96,,291,492,,,363,,811,,
PHOENIXLTD,2024,,,,77,,,,103,,315,531,,,388,,904,,
PHOENIXLTD,2025,,,,93,,,,95,,321,564,,,407,,953,,
PHOENIXLTD,2015,3402,564,214,168,29,456,4130,396,200,91,762,2097,1565,136,1645,1639,6641,6641
PHOENIXLTD,2016,3889,497,195,177,31,112,4548,443,161,84,790,2520,1507,159,1997,1769,7424,7424
PHOENIXLTD,2017,3626,1419,328,195,31,1234,4500,424,410,191,856,1770,1233,276,2119,1817,7008,7008
PHOENIXLTD,2018,3666,1514,503,198,31,13,5668,349,829,256,784,1498,1979,287,2821,1614,8497,8497
PHOENIXLTD,2019,4244,350,896,204,31,-1110,6522,351,745,497,1001,1952,2398,572,3443,1977,10116,10116
PHOENIXLTD,2020,4308,739,1534,208,31,-3,6453,348,590,388,973,1968,2528,478,3678,1936,10545,10545
PHOENIXLTD,2021,4063,432,1274,209,36,309,7207,348,576,48,501,2333,2288,29,5003,1040,11389,11389
PHOENIXLTD,2022,3982,781,2049,186,36,774,7508,295,2317,268,735,2456,3765,328,6547,1460,14330,14330
PHOENIXLTD,2023,4259,1356,2295,65,36,-468,10964,97,1282,292,431,2884,4787,343,8344,729,17426,17426
PHOENIXLTD,2024,4639,2161,1503,76,36,488,13137,100,1725,392,627,2734,5003,489,9422,1306,19100,19100
PHOENIXLTD,2025,4687,2084,3143,90,72,-532,14466,94,1465,348,560,2353,6292,418,10377,1016,21427,21427
PHOENIXLTD,2026,5323,2426,3879,89,72,1029,14772,97,1490,485,750,2712,6541,620,10917,1233,22853,22853
PHOENIXLTD,2023,,,,66,,,,96,,305,506,,,375,,875,,
PHOENIXLTD,2024,,,,78,,,,103,,292,518,,,374,,918,,
PHOENIXLTD,2025,,,,91,,,,92,,384,667,,,515,,1115,,
PIDILITIND,2023,,,,79,,,,13,,511,742,,,687,,3130,,
PIDILITIND,2024,,,,90,,,,12,,557,798,,,752,,3369,,
PIDILITIND,2025,,,,101,,,,13,,624,894,,,840,,3710,,
PIDILITIND,2023,,,,73,,,,12,,474,706,,,644,,3275,,
PIDILITIND,2024,,,,84,,,,12,,571,812,,,770,,3395,,
PIDILITIND,2025,,,,97,,,,14,,678,941,,,916,,3753,,
PIDILITIND,2015,58,552,462,118,51,143,978,16,370,514,771,1505,986,678,2219,4844,3315,3315
PIDILITIND,2016,80,907,158,100,51,742,1137,13,706,807,1173,1713,996,1141,2587,5361,3714,3714
PIDILITIND,2017,98,794,148,115,51,671,1275,14,1443,863,1262,1904,1202,1248,3420,5617,4770,4770
PIDILITIND,2018,125,796,228,120,51,524,1342,16,1246,966,1341,2383,1500,1359,3523,6078,5199,5199
PIDILITIND,2019,113,845,242,133,51,591,1448,26,1548,928,1371,2666,1643,1342,4097,7078,5904,5904
PIDILITIND,2020,288,1280,259,170,51,836,1807,34,1186,1122,1576,3270,1779,1470,4405,7294,6523,6523
PIDILITIND,2021,331,1392,294,201,51,1040,4418,37,516,1126,1686,3586,2890,1522,5542,7293,8814,8814
PIDILITIND,2022,416,955,225,240,51,581,4703,42,459,1207,1856,4107,2675,1614,6353,9921,9494,9494
PIDILITIND,2023,391,1558,406,76,51,1060,4914,12,881,286,458,4304,2902,393,7161,2689,10505,10505
PIDILITIND,2024,382,2724,148,113,51,2171,5451,13,2235,304,575,4242,3286,426,8356,2902,12076,12076
PIDILITIND,2025,454,2287,129,97,51,1839,5705,14,3551,428,632,4598,3775,576,9704,3141,13984,13984
PIDILITIND,2026,417,2828,329,97,102,2239,5774,14,4350,584,831,4981,4184,777,10730,3583,15433,15433
PIDILITIND,2023,,,,75,,,,13,,459,678,,,622,,3076,,
PIDILITIND,2024,,,,88,,,,12,,540,768,,,725,,3235,,
PIDILITIND,2025,,,,100,,,,13,,585,850,,,787,,3554,,
PIIND,2023,,,,78,,,,7,,449,554,,,526,,1898,,
PIIND,2024,,,,99,,,,8,,373,512,,,481,,1901,,
PIIND,2025,,,,105,,,,6,,311,302,,,363,,1376,,
PIIND,2023,,,,70,,,,4,,383,468,,,445,,1910,,
PIIND,2024,,,,83,,,,8,,449,583,,,566,,2069,,
PIIND,2025,,,,96,,,,4,,400,519,,,507,,1900,,
PIIND,2015,115,184,133,50,14,16,533,12,1,246,382,967,622,355,883,1940,1633,1633
PIIND,2016,151,367,71,54,14,48,874,12,0,312,435,1003,626,403,1157,2096,1949,1949
PIIND,2017,120,339,77,73,14,198,945,9,83,459,555,1196,554,510,1613,2277,2301,2301
PIIND,2018,83,319,90,83,14,150,998,7,161,368,496,1378,618,466,1911,2277,2626,2626
PIIND,2019,49,391,183,93,14,23,1186,7,129,410,580,1657,820,538,2272,2841,3155,3155
PIIND,2020,519,698,271,137,14,29,1858,19,150,457,720,1946,1087,614,2605,3366,4225,4225
PIIND,2021,373,725,288,175,15,287,2138,34,872,738,1018,3704,1287,938,5327,4577,7002,7002
PIIND,2022,316,529,114,202,15,192,2452,16,900,844,1146,4325,1354,1033,6105,5300,7791,7791
PIIND,2023,46,1501,132,58,15,1179,2606,3,1016,281,343,4726,1235,332,7183,1566,8480,8480
PIIND,2024,191,2036,278,80,15,1417,3528,11,1336,370,442,5601,1822,411,8716,1741,10744,10744
PIIND,2025,184,1413,550,90,15,575,4209,8,1531,330,456,5959,1908,432,10142,1787,12249,12249
PIIND,2026,342,474,755,107,15,-632,4895,4,1360,200,337,6434,1871,300,11215,1565,13444,13444
PIIND,2023,,,,80,,,,8,,480,551,,,512,,2117,,
PIIND,2024,,,,80,,,,8,,508,628,,,663,,2221,,
PIIND,2025,,,,98,,,,3,,409,541,,,525,,1872,,
PINELABS,2024,,,,76,,,,22,,-57,77,,,-51,,602,,
PINELABS,2025,,,,68,,,,24,,42,132,,,63,,744,,
PINELABS,2025,,,,65,,,,21,,5,45,,,-5,,616,,
PINELABS,2020,176.0,11,52.0,155,12.0,-156,1017.0,18,40.0,-47,87,2338.0,2225.0,-68,1035.0,848,3448.0,3448.0
PINELABS,2021,191.0,111,48.0,175,13.0,-54,980.0,22,34.0,-56,110,3505.0,3185.0,-74,1178.0,670,4567.0,4567.0
PINELABS,2022,236.0,-79,122.0,189,14.0,-407,1019.0,24,50.0,-23,112,5070.0,4111.0,-75,1900.0,932,6260.0,6260.0
PINELABS,2023,514.0,-152,269.0,315,0.02,-517,2103.0,36,18.0,-265,5,6928.0,5141.0,-289,3664.0,1598,9318.0,9318.0
PINELABS,2024,730.0,-229,222.0,363,0.1,-486,1920.0,64,21.0,-342,-25,7455.0,5422.0,-398,3466.0,1770,9618.0,9618.0
PINELABS,2025,1046.0,50,160.0,69,0.1,-99,1825.0,22,30.0,-29,57,8683.0,6222.0,-22,3431.0,599,10698.0,10698.0
PINELABS,2026,441.0,395,41.0,71,115.0,161,1963.0,17,28.0,59,106,11265.0,6961.0,68,5781.0,701,13297.0,13297.0
PINELABS,2024,,,,75,,,,18,,-32,32,,,-38,,552,,
PINELABS,2025,,,,66,,,,21,,6,75,,,11,,650,,
PIRAMALFIN,2022,,,,22,,,,834,,2824,181,,,-668,,1751,,
PIRAMALFIN,2023,,,,38,,,,928,,-1282,960,,,-1862,,1689,,
PIRAMALFIN,2024,,,,54,,,,1364,,39,1451,,,91,,2825,,
PIRAMALFIN,2025,,,,57,,,,1646,,401,1935,,,328,,2918,,
PIRAMALFIN,2021,,,,19,,,,48,,314,514,,,448,,2001,,
PIRAMALFIN,2022,,,,18,,,,890,,370,1306,,,492,,1672,,
PIRAMALFIN,2025,,,,57,,,,1492,,276,1721,,,301,,2639,,
PIRAMALFIN,2015,48881,-12272,810,27,146,-12315,191,4460,1751,642,5451,52677,1567,966,4836,6420,55429,55429
PIRAMALFIN,2016,61050,-12582,590,30,292,-12710,508,5492,1811,749,6639,66336,2805,1121,5098,7835,69245,69245
PIRAMALFIN,2017,81511,-15593,634,43,313,-15693,211,6674,13509,2806,9989,77936,3048,3276,7417,11465,92290,92290
PIRAMALFIN,2018,91979,-18136,129,28,314,-18319,850,7744,8120,1263,9436,97245,5367,1706,8684,10849,106344,106344
PIRAMALFIN,2019,96812,-8735,104,51,314,-8820,865,9417,2498,-966,8386,103135,1853,-1104,7624,12882,106602,106602
PIRAMALFIN,2020,90412,12576,105,79,314,12556,920,5736,3881,-13456,-12266,80924,964,-18063,-5860,9558,85830,85830
PIRAMALFIN,2021,89851,7135,0,81,314,7139,940,218,8449,-15051,-19850,60970,1153,-20117,-20959,8771,70359,70359
PIRAMALFIN,2022,46416,8661,12,52,21365,8615,10820,3337,13851,540,4180,54956,11036,728,823,6039,79640,79640
PIRAMALFIN,2023,41233,6723,4,37,21365,6694,1616,848,12966,-8982,674,47681,6253,-10461,-6584,1640,62266,62266
PIRAMALFIN,2024,45680,-1928,10,45,23365,-2149,1768,999,8307,-752,-1063,55773,5283,-1858,-8470,1717,65858,65858
PIRAMALFIN,2025,65577,-8119,43,53,45,-8160,3268,1417,12539,102,1317,79094,2271,116,27051,2854,94943,94943
PIRAMALFIN,2026,79989,-15892,116,645,45,-15949,2352,1674,9814,502,1446,98264,2409,505,28103,3424,110546,110546
PIRAMALFIN,2024,,,,55,,,,1305,,163,1429,,,190,,2365,,
PIRAMALFIN,2025,,,,144,,,,1567,,327,1949,,,249,,2872,,
PNB,2015,,4814,0,,371,4267,3656,,156762,,,475594,19522,,41669,,636011,636011
PNB,2016,,14167,0,,393,13561,5308,,165126,,,542358,18932,,41412,,712793,712793
PNB,2017,,21938,0,,426,21442,6298,,191527,,,535486,16909,,42990,,733311,733311
PNB,2018,,-1742,0,,552,-2394,6371,,204419,,,566738,22242,,40965,,777528,777528
PNB,2019,,-33532,0,,921,-33972,6246,,210578,,,573295,15333,,45164,,790120,790120
PNB,2020,,-12793,0,,1348,-13131,7262,,253782,,,590413,14814,,62529,,851457,851457
PNB,2021,,30950,0,,2096,30164,11049,,404369,,,864307,21176,,90439,,1279725,1279725
PNB,2022,,20032,0,,2202,19496,10696,,388586,,,940019,28113,,95380,,1339301,1339301
PNB,2023,,22592,0,,2202,22040,12084,,416914,,,1064651,30273,,100678,,1493649,1493649
PNB,2024,,-27939,0,,2202,-29083,12348,,446421,,,1139867,36438,,108185,,1598636,1598636
PNB,2025,,22075,0,,2299,20490,13083,,524840,,,1319620,41579,,130839,,1857544,1857544
PNB,2026,,25635,0,,2299,24052,15625,,523515,,,1494191,51005,,147674,,2033331,2033331
PNBHOUSING,2018,,-15664,10,,167,-15713,76,,2413,,,60516,2670,,6401,,63014,63014
PNBHOUSING,2019,,-16617,5,,167,-16671,103,,4561,,,79200,4466,,7376,,83869,83869
PNBHOUSING,2020,,8928,4,,168,8866,251,,2076,,,76599,3197,,7830,,78930,78930
PNBHOUSING,2021,,6611,2,,168,6606,181,,2045,,,69164,3077,,8755,,71392,71392
PNBHOUSING,2022,,6254,4,,169,6239,150,,3483,,,62093,2897,,9703,,65730,65730
PNBHOUSING,2023,,-1865,3,,169,-1880,146,,3196,,,63528,2238,,10845,,66874,66874
PNBHOUSING,2024,,-4662,15,,260,-4701,207,,4346,,,67837,2414,,14715,,72405,72405
PNBHOUSING,2025,,-8057,16,,260,-8106,239,,3381,,,78884,3348,,16603,,82520,82520
PNBHOUSING,2026,,-8984,1,,261,-9016,279,,2779,,,90453,3094,,18959,,93512,93512
POLICYBZR,2023,,,,23,,,,6,,37,-27,,,37,,871,,
POLICYBZR,2024,,,,34,,,,9,,72,28,,,85,,1292,,
POLICYBZR,2025,,,,34,,,,9,,189,159,,,201,,1771,,
POLICYBZR,2023,,,,20,,,,6,,-12,-77,,,-12,,666,,
POLICYBZR,2024,,,,25,,,,6,,60,-39,,,71,,1010,,
POLICYBZR,2025,,,,33,,,,9,,85,34,,,92,,1348,,
POLICYBZR,2015,0.0,-102,0.0,2,0.04,-121,4.0,0,19.0,-64,-72,103.0,29.0,-64,97.0,78,126.0,126.0
POLICYBZR,2016,1.0,-97,0.0,3,0.04,-305,6.0,0,237.0,-110,-142,102.0,43.0,-110,301.0,90,345.0,345.0
POLICYBZR,2018,1.0,-83,0.0,7,0.04,-97,11.0,0,650.0,-59,-52,219.0,92.0,-34,787.0,334,880.0,880.0
POLICYBZR,2019,90.0,-282,0.0,30,0.04,-317,119.0,8,125.0,-347,-336,507.0,172.0,-337,489.0,492,751.0,751.0
POLICYBZR,2020,110.0,-364,0.0,47,0.04,-396,147.0,12,2.0,-304,-320,1427.0,202.0,-295,1265.0,771,1576.0,1576.0
POLICYBZR,2021,110.0,29,0.0,41,0.05,24,125.0,12,138.0,-150,-160,2068.0,230.0,-142,1990.0,887,2331.0,2331.0
POLICYBZR,2022,159.0,-1568,0.0,43,90.0,-1599,205.0,14,373.0,-833,-901,5338.0,344.0,-833,5322.0,1425,5915.0,5915.0
POLICYBZR,2023,227.0,-299,0.0,17,90.0,-363,313.0,6,622.0,-9,-68,5319.0,551.0,-9,5386.0,869,6254.0,6254.0
POLICYBZR,2024,253.0,9,0.0,24,90.0,-55,359.0,7,1358.0,60,5,5011.0,604.0,73,5781.0,1090,6729.0,6729.0
POLICYBZR,2025,322.0,-183,0.0,33,92.0,-280,418.0,9,2173.0,170,112,4938.0,775.0,171,6340.0,1508,7529.0,7529.0
POLICYBZR,2026,360.0,41,0.0,35,93.0,-36,441.0,10,3211.0,261,212,5054.0,1035.0,272,7219.0,2061,8707.0,8707.0
POLICYBZR,2023,,,,22,,,,7,,-21,-89,,,-21,,812,,
POLICYBZR,2024,,,,29,,,,9,,51,-8,,,60,,1167,,
POLICYBZR,2025,,,,34,,,,9,,135,98,,,142,,1614,,
POLYCAB,2023,,,,62,,,,32,,417,570,,,546,,4340,,
POLYCAB,2024,,,,79,,,,50,,464,720,,,617,,5226,,
POLYCAB,2025,,,,106,,,,69,,630,966,,,842,,7636,,
POLYCAB,2023,,,,57,,,,25,,403,549,,,530,,3889,,
POLYCAB,2024,,,,67,,,,41,,402,583,,,533,,4698,,
POLYCAB,2025,,,,86,,,,51,,600,858,,,801,,5906,,
POLYCAB,2015,546,150,179,98,141,-52,822,108,0,164,442,2312,1138,241,1489,4707,3314,3314
POLYCAB,2016,796,221,138,111,141,-26,985,147,0,185,492,2752,1296,265,1642,5202,3875,3875
POLYCAB,2017,856,296,165,128,141,18,1128,66,33,233,480,3253,1729,361,1853,5500,4579,4579
POLYCAB,2018,800,362,136,133,141,179,1197,94,32,359,729,3083,1300,567,2206,6770,4448,4448
POLYCAB,2019,272,1230,193,141,141,949,1276,117,29,500,950,4130,2509,756,2706,7986,5628,5628
POLYCAB,2020,157,244,241,161,149,-45,1422,50,65,766,1129,4232,1967,1010,3688,8830,5961,5961
POLYCAB,2021,282,1252,99,176,149,1061,1870,43,635,886,1111,4411,1978,1056,4605,8792,7015,7015
POLYCAB,2022,118,512,375,202,149,-8,1675,35,773,917,1264,4588,1750,1188,5394,12204,7412,7412
POLYCAB,2023,109,1428,251,53,150,969,2067,28,1350,429,603,5756,2678,573,6487,4324,9424,9424
POLYCAB,2024,161,1296,578,66,150,438,2338,24,1822,553,762,7328,3718,725,8037,5592,12066,12066
POLYCAB,2025,202,1809,708,80,150,853,3011,33,1749,734,1025,8280,3718,961,9678,6986,13749,13749
POLYCAB,2026,236,3811,1139,98,151,2340,3740,75,3405,786,1161,12180,8220,1049,11858,8864,20465,20465
POLYCAB,2023,,,,60,,,,27,,430,609,,,557,,4218,,
POLYCAB,2024,,,,72,,,,45,,445,632,,,590,,5498,,
POLYCAB,2025,,,,97,,,,48,,693,1021,,,921,,6477,,
POLYMED,2023,,,,16,,,,3,,65,90,,,88,,340,,
POLYMED,2024,,,,21,,,,3,,85,114,,,113,,424,,
POLYMED,2025,,,,29,,,,6,,71,111,,,98,,494,,
POLYMED,2023,,,,16,,,,2,,63,87,,,83,,321,,
POLYMED,2024,,,,20,,,,3,,74,104,,,98,,385,,
POLYMED,2025,,,,23,,,,3,,93,106,,,123,,403,,
POLYMED,2015,79,63,10,19,22,13,165,10,4,62,86,185,89,85,174,390,364,364
POLYMED,2016,82,63,14,21,22,31,182,10,4,48,88,187,76,65,207,411,387,387
POLYMED,2017,101,56,20,24,44,-0,207,8,3,55,93,227,85,75,227,454,457,457
POLYMED,2018,133,75,18,29,44,-7,265,12,17,71,122,264,94,97,294,519,565,565
POLYMED,2019,161,106,19,37,44,31,306,14,8,65,131,321,112,100,337,610,654,654
POLYMED,2020,207,131,25,41,44,25,363,20,25,96,166,354,126,126,391,687,767,767
POLYMED,2021,137,119,21,48,48,24,426,11,354,136,216,422,121,180,918,785,1224,1224
POLYMED,2022,127,123,43,54,48,-31,488,6,346,147,215,499,163,195,1040,922,1377,1377
POLYMED,2023,149,191,78,15,48,-48,635,2,126,59,83,738,187,75,1194,307,1577,1577
POLYMED,2024,174,266,76,16,48,-9,867,3,167,68,96,748,215,92,1422,378,1859,1859
POLYMED,2025,180,240,101,21,51,-89,1084,2,1077,92,119,930,246,123,2715,441,3192,3192
POLYMED,2026,354,246,91,38,51,-59,1702,6,755,65,110,1371,459,85,3055,535,3919,3919
POLYMED,2023,,,,16,,,,2,,62,84,,,81,,337,,
POLYMED,2024,,,,21,,,,3,,87,115,,,118,,420,,
POLYMED,2025,,,,25,,,,3,,92,115,,,122,,444,,
POONAWALLA,2015,,-305,9,,38,-305,212,,414,,,14248,1472,,1617,,14882,14882
POONAWALLA,2016,,733,13,,47,733,265,,400,,,14846,1515,,2104,,15525,15525
POONAWALLA,2017,,2949,8,,47,2949,278,,546,,,12790,1375,,2125,,13622,13622
POONAWALLA,2018,,390,1,,47,371,207,,140,,,14546,796,,1925,,14894,14894
POONAWALLA,2019,,-923,4,,54,-969,199,,141,,,16445,912,,2690,,16789,16789
POONAWALLA,2020,,998,7,,54,949,242,,151,,,14841,445,,2694,,15240,15240
POONAWALLA,2021,,1644,0,,54,1633,196,,177,,,12839,543,,2140,,13212,13212
POONAWALLA,2022,,-2873,0,,153,-2912,214,,0,,,16228,413,,5903,,16443,16443
POONAWALLA,2023,,-5237,5,,154,-5305,222,,311,,,22684,5150,,6708,,23221,23221
POONAWALLA,2024,,-7556,0,,154,-7548,194,,878,,,23014,704,,8013,,24087,24087
POONAWALLA,2025,,-10569,10,,155,-10597,244,,1342,,,33434,774,,8020,,35030,35030
POONAWALLA,2026,,-21786,0,,162,-21874,427,,2490,,,57354,1488,,10187,,60272,60272
POWERGRID,2023,,,,3293,,,,2446,,4028,10175,,,4816,,11550,,
POWERGRID,2024,,,,3216,,,,1917,,3862,9533,,,4952,,11233,,
POWERGRID,2025,,,,3381,,,,2190,,4185,10607,,,5497,,12395,,
POWERGRID,2023,,,,3266,,,,2057,,3597,9332,,,4218,,11048,,
POWERGRID,2024,,,,3200,,,,2039,,3724,9540,,,4603,,11006,,
POWERGRID,2025,,,,3130,,,,1934,,3631,9102,,,4499,,11196,,
POWERGRID,2015,96243,15800,53681,5173,5232,-9178,91191,4081,220,5046,14927,15693,26102,6404,33207,17540,160784,160784
POWERGRID,2016,108545,15008,45611,6182,5232,-6671,115094,5086,919,5959,18184,17688,26797,7572,38738,20652,179312,179312
POWERGRID,2017,118988,21575,38264,7722,5232,-2349,137678,6204,1165,7451,22450,18555,26809,9457,44634,25697,195662,195662
POWERGRID,2018,131503,22710,37669,9231,5232,-3470,156198,7324,1224,8204,25961,30264,39425,13471,49194,29954,225354,225354
POWERGRID,2019,146376,23271,37631,10541,5232,820,172740,8737,1296,10034,26920,35713,41916,9147,53857,35059,247380,247380
POWERGRID,2020,148270,30739,35177,11607,5232,19372,181112,9509,1431,11059,32886,38951,43706,14590,59464,37744,256671,256671
POWERGRID,2021,143232,29403,24838,12039,5232,19786,183726,8135,1486,12036,34906,45659,42539,15501,64704,39640,255708,255708
POWERGRID,2022,134696,26124,12854,12872,6975,18157,191773,8036,3788,16824,35826,42536,40008,19610,69272,41622,250950,250950
POWERGRID,2023,126661,38005,13772,3314,6975,31102,185437,2475,3489,4323,10831,47604,40627,5335,76039,12264,250303,250303
POWERGRID,2024,123516,37290,18197,3259,9301,25886,177761,1928,4163,4166,9923,50708,40168,5125,77845,11978,250829,250829
POWERGRID,2025,131030,36223,33585,3196,9301,12112,172320,2303,3117,4143,10194,56998,42326,5062,83362,12275,266019,266019
POWERGRID,2026,148071,40931,43654,3295,9301,3682,176623,2175,2995,4546,5303,71455,46163,155,91193,11666,294727,294727
POWERGRID,2023,,,,3277,,,,2341,,3781,9710,,,4355,,11267,,
POWERGRID,2024,,,,3292,,,,2441,,3793,9597,,,4678,,11278,,
POWERGRID,2025,,,,3223,,,,2148,,3566,9055,,,4395,,11476,,
PPLPHARMA,2023,,,,186.32,,,,105.88,,10.11,268.37,,,19.36,,1958.57,,
PPLPHARMA,2024,,,,196.81,,,,103.31,,3.68,337.74,,,66.80,,2204.22,,
PPLPHARMA,2025,,,,212.74,,,,89.24,,-136.19,195.73,,,-93.86,,2139.87,,
PPLPHARMA,2023,,,,173.61,,,,118.52,,-98.58,132.32,,,-107.11,,1748.85,,
PPLPHARMA,2024,,,,184.55,,,,106.96,,-88.64,204.49,,,-45.08,,1951.14,,
PPLPHARMA,2025,,,,197.28,,,,86.15,,-81.70,106.70,,,-79.02,,1933.71,,
PPLPHARMA,2021,3025,598,627,545,995,-5,6105,163,123,835,1428,3822,2047,949,4610,6315,10677,10677
PPLPHARMA,2022,4128,766,1172,586,1186,-91,6879,198,267,376,950,4286,1781,485,5511,6559,12605,12605
PPLPHARMA,2023,5637,484,1419,184.41,1193,-461,7469,104.25,639,50.11,351.27,4777,1893,94.89,5580,2163.58,14303,14303
PPLPHARMA,2024,4710,1005,1116,196.13,1323,294,7990,114.22,385,101.27,529.93,5592,2461,227.48,6588,2552.36,15083,15083
PPLPHARMA,2025,4856,892,977,242.76,1324,233,8133,103.68,291,153.50,560.99,6028,2447,272.80,6801,2754.07,15429,15429
PPLPHARMA,2026,5675,1653,799,218.38,1327,776,8985,82.99,437,-8.83,460.51,7744,4128,43.00,6835,2751.77,17965,17965
PPLPHARMA,2023,,,,184.51,,,,109.87,,5.02,265.64,,,39.56,,1911.38,,
PPLPHARMA,2024,,,,192.22,,,,107.64,,22.59,341.61,,,120.12,,2241.75,,
PPLPHARMA,2025,,,,202.84,,,,82.42,,-99.22,158.69,,,-46.18,,2043.72,,
PREMIERENE,2023,,,,28,,,,37,,43,123,,,61,,712,,
PREMIERENE,2024,,,,152,,,,47,,255,514,,,351,,1713,,
PREMIERENE,2025,,,,70,,,,47,,392,593,,,505,,1936,,
PREMIERENE,2023,,,,15,,,,18,,31,71,,,44,,611,,
PREMIERENE,2024,,,,79,,,,45,,198,358,,,246,,1657,,
PREMIERENE,2025,,,,158,,,,37,,308,548,,,403,,1821,,
PREMIERENE,2020,256,-66,21,17,25,-90,263,35,6,45,94,538,342,61,206,947,828,828
PREMIERENE,2021,347,237,0,12,25,-83,425,22,9,26,54,541,406,56,197,701,975,975
PREMIERENE,2022,455,5,114,28,26,-178,479,43,55,-14,30,693,491,-16,368,743,1340,1340
